album,artists,disc_number,duration_ms,explicit,external_ids,external_urls,href,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri,artist
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/34Vqb2m74NU6Pb682ymHic'}, 'href': 'https://api.spotify.com/v1/albums/34Vqb2m74NU6Pb682ymHic', 'id': '34Vqb2m74NU6Pb682ymHic', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27321315e2edf5f72c1c0ecdb82', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0221315e2edf5f72c1c0ecdb82', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485121315e2edf5f72c1c0ecdb82', 'width': 64}], 'name': 'Blue Slide Park (Commentary Version)', 'release_date': '2011-11-15', 'release_date_precision': 'day', 'total_tracks': 32, 'type': 'album', 'uri': 'spotify:album:34Vqb2m74NU6Pb682ymHic'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,184675,True,{'isrc': 'USQY51145579'},{'spotify': 'https://open.spotify.com/track/0nS4lIRrM8l278cwvp7HvG'},https://api.spotify.com/v1/tracks/0nS4lIRrM8l278cwvp7HvG,0nS4lIRrM8l278cwvp7HvG,False,True,PA Nights,34,https://p.scdn.co/mp3-preview/236250cbce19482c4a520ac767c68a759d4e7b28?cid=d1ecea0a2c2e48698143f80110609734,8,track,spotify:track:0nS4lIRrM8l278cwvp7HvG,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/34Vqb2m74NU6Pb682ymHic'}, 'href': 'https://api.spotify.com/v1/albums/34Vqb2m74NU6Pb682ymHic', 'id': '34Vqb2m74NU6Pb682ymHic', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27321315e2edf5f72c1c0ecdb82', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0221315e2edf5f72c1c0ecdb82', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485121315e2edf5f72c1c0ecdb82', 'width': 64}], 'name': 'Blue Slide Park (Commentary Version)', 'release_date': '2011-11-15', 'release_date_precision': 'day', 'total_tracks': 32, 'type': 'album', 'uri': 'spotify:album:34Vqb2m74NU6Pb682ymHic'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,24032,True,{'isrc': 'USQY51187186'},{'spotify': 'https://open.spotify.com/track/2a0HuDzY4Ags172OAc50YA'},https://api.spotify.com/v1/tracks/2a0HuDzY4Ags172OAc50YA,2a0HuDzY4Ags172OAc50YA,False,True,Frick Park Market (Commentary),0,https://p.scdn.co/mp3-preview/26416bebe8b90a05f4c1b93d59f63e68a79dc285?cid=d1ecea0a2c2e48698143f80110609734,9,track,spotify:track:2a0HuDzY4Ags172OAc50YA,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/34Vqb2m74NU6Pb682ymHic'}, 'href': 'https://api.spotify.com/v1/albums/34Vqb2m74NU6Pb682ymHic', 'id': '34Vqb2m74NU6Pb682ymHic', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27321315e2edf5f72c1c0ecdb82', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0221315e2edf5f72c1c0ecdb82', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485121315e2edf5f72c1c0ecdb82', 'width': 64}], 'name': 'Blue Slide Park (Commentary Version)', 'release_date': '2011-11-15', 'release_date_precision': 'day', 'total_tracks': 32, 'type': 'album', 'uri': 'spotify:album:34Vqb2m74NU6Pb682ymHic'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,197559,True,{'isrc': 'USQY51124086'},{'spotify': 'https://open.spotify.com/track/04FTLeLRacoKrza4Fj2bGI'},https://api.spotify.com/v1/tracks/04FTLeLRacoKrza4Fj2bGI,04FTLeLRacoKrza4Fj2bGI,False,True,Frick Park Market,36,https://p.scdn.co/mp3-preview/b00234a84b46c251bce1eb18000be83cd75a1652?cid=d1ecea0a2c2e48698143f80110609734,10,track,spotify:track:04FTLeLRacoKrza4Fj2bGI,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/34Vqb2m74NU6Pb682ymHic'}, 'href': 'https://api.spotify.com/v1/albums/34Vqb2m74NU6Pb682ymHic', 'id': '34Vqb2m74NU6Pb682ymHic', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27321315e2edf5f72c1c0ecdb82', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0221315e2edf5f72c1c0ecdb82', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485121315e2edf5f72c1c0ecdb82', 'width': 64}], 'name': 'Blue Slide Park (Commentary Version)', 'release_date': '2011-11-15', 'release_date_precision': 'day', 'total_tracks': 32, 'type': 'album', 'uri': 'spotify:album:34Vqb2m74NU6Pb682ymHic'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,16394,True,{'isrc': 'USQY51187187'},{'spotify': 'https://open.spotify.com/track/0U071isFKzQJAqS0bMBdhS'},https://api.spotify.com/v1/tracks/0U071isFKzQJAqS0bMBdhS,0U071isFKzQJAqS0bMBdhS,False,True,Smile Back (Commentary),0,https://p.scdn.co/mp3-preview/5cf648055d3eacc2d8481a3a11dcc749f25dcc5a?cid=d1ecea0a2c2e48698143f80110609734,11,track,spotify:track:0U071isFKzQJAqS0bMBdhS,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/34Vqb2m74NU6Pb682ymHic'}, 'href': 'https://api.spotify.com/v1/albums/34Vqb2m74NU6Pb682ymHic', 'id': '34Vqb2m74NU6Pb682ymHic', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27321315e2edf5f72c1c0ecdb82', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0221315e2edf5f72c1c0ecdb82', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485121315e2edf5f72c1c0ecdb82', 'width': 64}], 'name': 'Blue Slide Park (Commentary Version)', 'release_date': '2011-11-15', 'release_date_precision': 'day', 'total_tracks': 32, 'type': 'album', 'uri': 'spotify:album:34Vqb2m74NU6Pb682ymHic'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,162008,True,{'isrc': 'USQY51145580'},{'spotify': 'https://open.spotify.com/track/5IezdmnTbiOn2UpGIeQKbs'},https://api.spotify.com/v1/tracks/5IezdmnTbiOn2UpGIeQKbs,5IezdmnTbiOn2UpGIeQKbs,False,True,Smile Back,37,https://p.scdn.co/mp3-preview/a9dbff0e954ec84e2a539fc5ed285c20afe53f78?cid=d1ecea0a2c2e48698143f80110609734,12,track,spotify:track:5IezdmnTbiOn2UpGIeQKbs,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/34Vqb2m74NU6Pb682ymHic'}, 'href': 'https://api.spotify.com/v1/albums/34Vqb2m74NU6Pb682ymHic', 'id': '34Vqb2m74NU6Pb682ymHic', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27321315e2edf5f72c1c0ecdb82', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0221315e2edf5f72c1c0ecdb82', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485121315e2edf5f72c1c0ecdb82', 'width': 64}], 'name': 'Blue Slide Park (Commentary Version)', 'release_date': '2011-11-15', 'release_date_precision': 'day', 'total_tracks': 32, 'type': 'album', 'uri': 'spotify:album:34Vqb2m74NU6Pb682ymHic'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,31864,True,{'isrc': 'USQY51187188'},{'spotify': 'https://open.spotify.com/track/46qNJFJxjDEmAYx7hBtx1k'},https://api.spotify.com/v1/tracks/46qNJFJxjDEmAYx7hBtx1k,46qNJFJxjDEmAYx7hBtx1k,False,True,Under The Weather (Commentary),24,https://p.scdn.co/mp3-preview/4a1f415eae76144c05f0354d1281280aa51a3d05?cid=d1ecea0a2c2e48698143f80110609734,13,track,spotify:track:46qNJFJxjDEmAYx7hBtx1k,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/34Vqb2m74NU6Pb682ymHic'}, 'href': 'https://api.spotify.com/v1/albums/34Vqb2m74NU6Pb682ymHic', 'id': '34Vqb2m74NU6Pb682ymHic', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27321315e2edf5f72c1c0ecdb82', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0221315e2edf5f72c1c0ecdb82', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485121315e2edf5f72c1c0ecdb82', 'width': 64}], 'name': 'Blue Slide Park (Commentary Version)', 'release_date': '2011-11-15', 'release_date_precision': 'day', 'total_tracks': 32, 'type': 'album', 'uri': 'spotify:album:34Vqb2m74NU6Pb682ymHic'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,260972,True,{'isrc': 'USQY51145581'},{'spotify': 'https://open.spotify.com/track/6hYEGKjk9z0aCo1URDjcJl'},https://api.spotify.com/v1/tracks/6hYEGKjk9z0aCo1URDjcJl,6hYEGKjk9z0aCo1URDjcJl,False,True,Under The Weather,36,https://p.scdn.co/mp3-preview/ef40b2c0bf050d2589ff2b823aef329f0b0ce053?cid=d1ecea0a2c2e48698143f80110609734,14,track,spotify:track:6hYEGKjk9z0aCo1URDjcJl,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/34Vqb2m74NU6Pb682ymHic'}, 'href': 'https://api.spotify.com/v1/albums/34Vqb2m74NU6Pb682ymHic', 'id': '34Vqb2m74NU6Pb682ymHic', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27321315e2edf5f72c1c0ecdb82', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0221315e2edf5f72c1c0ecdb82', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485121315e2edf5f72c1c0ecdb82', 'width': 64}], 'name': 'Blue Slide Park (Commentary Version)', 'release_date': '2011-11-15', 'release_date_precision': 'day', 'total_tracks': 32, 'type': 'album', 'uri': 'spotify:album:34Vqb2m74NU6Pb682ymHic'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,25972,True,{'isrc': 'USQY51187189'},{'spotify': 'https://open.spotify.com/track/6yt2rIHmKlXdd3239oif1v'},https://api.spotify.com/v1/tracks/6yt2rIHmKlXdd3239oif1v,6yt2rIHmKlXdd3239oif1v,False,True,Of The Soul (Commentary),0,https://p.scdn.co/mp3-preview/fb46108d852525982875966c53c7fc5413d33d86?cid=d1ecea0a2c2e48698143f80110609734,15,track,spotify:track:6yt2rIHmKlXdd3239oif1v,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/34Vqb2m74NU6Pb682ymHic'}, 'href': 'https://api.spotify.com/v1/albums/34Vqb2m74NU6Pb682ymHic', 'id': '34Vqb2m74NU6Pb682ymHic', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27321315e2edf5f72c1c0ecdb82', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0221315e2edf5f72c1c0ecdb82', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485121315e2edf5f72c1c0ecdb82', 'width': 64}], 'name': 'Blue Slide Park (Commentary Version)', 'release_date': '2011-11-15', 'release_date_precision': 'day', 'total_tracks': 32, 'type': 'album', 'uri': 'spotify:album:34Vqb2m74NU6Pb682ymHic'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,213303,True,{'isrc': 'USQY51145582'},{'spotify': 'https://open.spotify.com/track/2tn50DurDSXjJLWefyfPZl'},https://api.spotify.com/v1/tracks/2tn50DurDSXjJLWefyfPZl,2tn50DurDSXjJLWefyfPZl,False,True,Of The Soul,33,https://p.scdn.co/mp3-preview/670ff652ff8844731445fcac57009269ad180f7e?cid=d1ecea0a2c2e48698143f80110609734,16,track,spotify:track:2tn50DurDSXjJLWefyfPZl,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/34Vqb2m74NU6Pb682ymHic'}, 'href': 'https://api.spotify.com/v1/albums/34Vqb2m74NU6Pb682ymHic', 'id': '34Vqb2m74NU6Pb682ymHic', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27321315e2edf5f72c1c0ecdb82', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0221315e2edf5f72c1c0ecdb82', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485121315e2edf5f72c1c0ecdb82', 'width': 64}], 'name': 'Blue Slide Park (Commentary Version)', 'release_date': '2011-11-15', 'release_date_precision': 'day', 'total_tracks': 32, 'type': 'album', 'uri': 'spotify:album:34Vqb2m74NU6Pb682ymHic'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,22026,True,{'isrc': 'USQY51187190'},{'spotify': 'https://open.spotify.com/track/73n5fybttLvCfdeIpPFFLJ'},https://api.spotify.com/v1/tracks/73n5fybttLvCfdeIpPFFLJ,73n5fybttLvCfdeIpPFFLJ,False,True,My Team (Commentary),0,https://p.scdn.co/mp3-preview/1e7790458177e580bcdf828739d25695589600e8?cid=d1ecea0a2c2e48698143f80110609734,17,track,spotify:track:73n5fybttLvCfdeIpPFFLJ,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/34Vqb2m74NU6Pb682ymHic'}, 'href': 'https://api.spotify.com/v1/albums/34Vqb2m74NU6Pb682ymHic', 'id': '34Vqb2m74NU6Pb682ymHic', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27321315e2edf5f72c1c0ecdb82', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0221315e2edf5f72c1c0ecdb82', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485121315e2edf5f72c1c0ecdb82', 'width': 64}], 'name': 'Blue Slide Park (Commentary Version)', 'release_date': '2011-11-15', 'release_date_precision': 'day', 'total_tracks': 32, 'type': 'album', 'uri': 'spotify:album:34Vqb2m74NU6Pb682ymHic'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,145127,True,{'isrc': 'USQY51145583'},{'spotify': 'https://open.spotify.com/track/7JLBaOFw6MkpjeslziRdBX'},https://api.spotify.com/v1/tracks/7JLBaOFw6MkpjeslziRdBX,7JLBaOFw6MkpjeslziRdBX,False,True,My Team,29,https://p.scdn.co/mp3-preview/2688bc185c7094acb638c4106d503e0cc1a314f6?cid=d1ecea0a2c2e48698143f80110609734,18,track,spotify:track:7JLBaOFw6MkpjeslziRdBX,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/34Vqb2m74NU6Pb682ymHic'}, 'href': 'https://api.spotify.com/v1/albums/34Vqb2m74NU6Pb682ymHic', 'id': '34Vqb2m74NU6Pb682ymHic', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27321315e2edf5f72c1c0ecdb82', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0221315e2edf5f72c1c0ecdb82', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485121315e2edf5f72c1c0ecdb82', 'width': 64}], 'name': 'Blue Slide Park (Commentary Version)', 'release_date': '2011-11-15', 'release_date_precision': 'day', 'total_tracks': 32, 'type': 'album', 'uri': 'spotify:album:34Vqb2m74NU6Pb682ymHic'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,29907,True,{'isrc': 'USQY51187191'},{'spotify': 'https://open.spotify.com/track/3Wuvu9vJuXdpRCvvzRqWbV'},https://api.spotify.com/v1/tracks/3Wuvu9vJuXdpRCvvzRqWbV,3Wuvu9vJuXdpRCvvzRqWbV,False,True,Up All Night (Commentary),1,https://p.scdn.co/mp3-preview/6f0d131fd458ed75957430a56c2a709695aaedb4?cid=d1ecea0a2c2e48698143f80110609734,19,track,spotify:track:3Wuvu9vJuXdpRCvvzRqWbV,Mac Miller
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/34Vqb2m74NU6Pb682ymHic'}, 'href': 'https://api.spotify.com/v1/albums/34Vqb2m74NU6Pb682ymHic', 'id': '34Vqb2m74NU6Pb682ymHic', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27321315e2edf5f72c1c0ecdb82', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0221315e2edf5f72c1c0ecdb82', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485121315e2edf5f72c1c0ecdb82', 'width': 64}], 'name': 'Blue Slide Park (Commentary Version)', 'release_date': '2011-11-15', 'release_date_precision': 'day', 'total_tracks': 32, 'type': 'album', 'uri': 'spotify:album:34Vqb2m74NU6Pb682ymHic'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'}, 'href': 'https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U', 'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'type': 'artist', 'uri': 'spotify:artist:4LLpKhyESsyAXpc4laK94U'}]",1,209287,True,{'isrc': 'USQY51145584'},{'spotify': 'https://open.spotify.com/track/7f9PbtCXwjbWTBMyQP8maL'},https://api.spotify.com/v1/tracks/7f9PbtCXwjbWTBMyQP8maL,7f9PbtCXwjbWTBMyQP8maL,False,True,Up All Night,32,https://p.scdn.co/mp3-preview/ebc8e5dd771eb965e9f5cb4e89f22416cb81c04b?cid=d1ecea0a2c2e48698143f80110609734,20,track,spotify:track:7f9PbtCXwjbWTBMyQP8maL,Mac Miller
